Date,Open,High,Low,Close,Adj Close,Volume
2018-08-29,15.716200,16.164700,15.716200,15.795900,15.507014,2463205
2018-08-30,15.746100,15.756100,15.247800,15.367400,15.086349,2602380
2018-08-31,15.297600,15.596600,15.297600,15.546800,15.262469,3637913
2018-09-03,15.357400,15.447100,15.198000,15.247800,14.968937,1867071
2018-09-04,15.188000,15.297600,14.619900,14.709600,14.440581,5968064
2018-09-05,14.849200,15.058400,14.659800,14.849200,14.577627,2756606
2018-09-06,15.048500,15.128200,14.849200,15.078400,14.802636,4726127
2018-09-10,15.198000,15.337500,14.889000,15.108300,14.831988,1999924
2018-09-11,14.819300,14.988700,14.560100,14.689700,14.421044,3469840
2018-09-12,14.849200,14.928900,14.380800,14.560100,14.293815,6751438
2018-09-13,14.610000,14.769400,14.181400,14.241200,13.980747,3967237
2018-09-14,14.350900,14.530200,14.211300,14.490400,14.225389,3581019
2018-09-17,14.440600,14.948800,14.370800,14.819300,14.548274,3241661
2018-09-18,14.938800,15.397300,14.719600,15.327500,15.047181,4269769
2018-09-19,15.237800,15.586600,14.859100,15.217900,14.939584,4103101
2018-09-20,15.327500,15.467000,14.839200,14.839200,14.567810,2412933
2018-09-21,14.988700,15.805900,14.909000,15.696300,15.409235,5674362
2018-09-24,15.636500,15.905500,15.138200,15.178000,14.900415,2874207
2018-09-25,14.899000,15.158100,14.749500,15.128200,14.851525,4201336
2018-09-26,15.217900,15.407200,14.988700,15.207900,14.929767,4513902
2018-09-27,15.297600,15.895600,15.297600,15.845700,15.555903,5531575
2018-09-28,15.616500,16.025101,15.487000,15.815800,15.526549,8038128
2018-10-01,15.815800,15.875600,15.168100,15.447100,15.164592,2891667
2018-10-02,15.935400,16.164700,15.845700,15.925500,15.634243,4739773
2018-10-03,16.991800,17.091499,16.533400,16.812401,16.504925,11681661
2018-10-04,16.503500,17.161200,16.094900,17.041599,16.729931,5412268
2018-10-05,17.171200,17.440300,16.762600,16.991800,16.681042,6984433
2018-10-08,18.217600,18.556499,17.330700,17.928600,17.600708,10451062
2018-10-09,17.918600,18.108000,17.579800,17.888700,17.561539,6308627
2018-10-10,17.689400,17.799101,17.041599,17.141300,16.827808,3789731
2018-10-11,17.310699,17.530001,16.752600,17.071501,16.759287,3086030
2018-10-15,17.520000,17.589800,16.952000,17.141300,16.827808,3578611
2018-10-16,17.360600,17.739300,17.211100,17.739300,17.414871,4786432
2018-10-17,17.589800,18.068100,17.480101,17.878799,17.551819,3192995
2018-10-18,17.719299,17.868799,17.589800,17.729300,17.405054,1697191
2018-10-19,17.928600,18.058201,17.360600,17.480101,17.160414,3159982
2018-10-22,17.569799,17.838900,17.300800,17.539900,17.219118,5843841
2018-10-23,17.280800,17.619699,17.081499,17.390499,17.072451,4560461
2018-10-24,17.390499,17.759199,17.001801,17.101400,16.788639,3310396
2018-10-25,17.181200,17.769199,17.111401,17.340599,17.023462,3610921
2018-10-26,17.440300,17.639601,17.121401,17.470200,17.150692,4894702
2018-10-29,17.809000,18.058201,17.031700,17.290800,16.974575,5714600
2018-10-30,17.539900,18.257500,17.300800,18.257500,17.923592,4845133
2018-10-31,18.287399,18.735800,18.137899,18.735800,18.393147,9722576
2018-11-01,18.715900,18.915199,17.729300,18.337200,18.001837,16748350
2018-11-05,18.327200,18.386999,17.898701,17.938601,17.610527,4964841
2018-11-06,17.888700,17.888700,17.430300,17.579800,17.258289,8052778
2018-11-07,17.639601,17.878799,17.270901,17.539900,17.219118,7454135
2018-11-08,17.739300,17.769199,16.842300,17.051600,16.739748,5251921
2018-11-09,17.051600,17.350599,16.862301,17.201099,16.886515,3468034
2018-11-12,17.111401,17.410400,17.001801,17.231001,16.915869,2266132
2018-11-13,17.231001,17.729300,17.071501,17.510000,17.189766,4386668
2018-11-14,17.709400,17.848900,17.300800,17.789101,17.463762,6389402
2018-11-16,17.838900,17.988400,17.659500,17.978399,17.649597,4735860
2018-11-19,17.809000,17.898701,17.480101,17.729300,17.405054,2552008
2018-11-21,17.539900,18.018299,17.300800,17.858900,17.532282,3283102
2018-11-22,17.739300,18.068100,17.739300,18.068100,17.737656,1594240
2018-11-23,17.988400,18.088100,17.848900,17.998400,17.669233,2905213
2018-11-26,18.118000,18.386999,17.549900,17.819000,17.493113,3925695
2018-11-27,17.968500,18.476700,17.739300,18.426901,18.089897,4686391
2018-11-28,18.267500,19.632799,18.267500,19.612801,19.254110,8595129
2018-11-29,19.333799,19.931801,19.293900,19.911800,19.547642,4071593
2018-11-30,19.702499,19.921801,19.513201,19.642700,19.283461,6710899
2018-12-03,19.921801,19.921801,19.453400,19.702499,19.342165,6267586
2018-12-04,19.702499,19.812201,19.064699,19.503201,19.146515,4509889
2018-12-05,19.533100,19.822100,19.443399,19.712500,19.351984,2894777
2018-12-06,19.333799,19.842100,19.293900,19.742399,19.381336,3077501
2018-12-07,19.742399,19.872000,19.284000,19.403601,19.048737,3428198
2018-12-10,19.413500,19.493299,18.845501,18.905300,18.559547,2538963
2018-12-11,19.184299,19.802200,18.905300,19.313900,18.960672,5565190
2018-12-12,19.513201,20.061300,19.403601,19.732401,19.371521,6779132
2018-12-13,19.712500,19.951700,19.433500,19.881901,19.518286,2455579
2018-12-14,19.672600,20.041401,19.552999,19.792200,19.430225,1887039
2018-12-17,19.692600,19.822100,19.293900,19.383600,19.029099,2534950
2018-12-18,19.443399,19.582899,19.074699,19.174299,18.823626,5071204
2018-12-19,19.303900,19.433500,18.955099,19.054800,18.706312,17520786
2018-12-20,19.284000,19.393600,18.795601,18.985001,18.637789,3489908
2018-12-21,19.124500,19.214199,18.855400,19.214199,18.862797,6563898
2018-12-26,18.935200,19.154400,18.755800,18.995001,18.647608,2707338
2018-12-27,18.795601,19.104601,18.755800,19.094601,18.745386,2523109
2018-12-28,19.303900,19.682600,19.124500,19.632799,19.273741,4179762
2019-01-02,19.632799,19.832100,19.313900,19.652700,19.293280,7157824
2019-01-03,19.662701,19.672600,19.244101,19.592899,19.234570,5124887
2019-01-04,19.463400,19.612801,19.044800,19.343800,18.990026,4444766
2019-01-07,19.563000,20.051300,19.513201,19.911800,19.623545,5816949
2019-01-08,19.911800,20.180901,19.732401,19.941700,19.653009,4498450
2019-01-09,19.961700,20.908400,19.941700,20.729000,20.428913,7193345
2019-01-10,20.768900,20.878500,20.459900,20.709101,20.409300,3518706
2019-01-11,20.709101,20.709101,20.300501,20.430000,20.134241,3783510
2019-01-14,20.430000,20.579500,20.071301,20.420099,20.124485,2939630
2019-01-15,20.300501,20.509800,20.150999,20.280600,19.987003,2747675
2019-01-16,20.300501,20.390200,20.121099,20.310499,20.016468,3773676
2019-01-17,20.340401,20.569599,20.160999,20.400101,20.104774,5410763
2019-01-18,20.430000,20.689199,20.150999,20.360300,20.065550,4164309
2019-01-21,20.200800,20.320400,19.642700,19.901899,19.613783,2792729
2019-01-22,19.832100,19.872000,19.244101,19.453400,19.171778,5010397
2019-01-23,19.543100,19.941700,19.423500,19.931801,19.643255,5192317
2019-01-24,19.991501,20.390200,19.832100,20.390200,20.095015,5095186
2019-01-28,20.390200,20.579500,20.150999,20.360300,20.065550,6865728
2019-01-29,20.430000,20.818701,20.380199,20.599501,20.301287,5494850
2019-01-30,20.629400,20.749001,20.220800,20.499800,20.203030,3276480
2019-01-31,20.629400,20.998100,20.310499,20.998100,20.694117,5802800
2019-02-01,20.878500,21.247200,20.250700,20.499800,20.203030,7930661
2019-02-04,20.479900,20.719101,20.150999,20.559601,20.261967,3517201
2019-02-05,20.529699,20.729000,20.260599,20.629400,20.330755,3809298
2019-02-06,20.260599,20.579500,19.961700,20.031401,19.741411,7274522
2019-02-07,20.081200,20.479900,19.891899,20.141001,19.849426,3641927
2019-02-08,19.941700,20.430000,19.792200,20.360300,20.065550,2732022
2019-02-11,20.220800,20.629400,19.961700,20.499800,20.203030,2299747
2019-02-12,20.659300,20.659300,19.443399,19.851999,19.564608,11819732
2019-02-13,19.931801,20.170900,19.254101,19.443399,19.161922,8105759
2019-02-14,19.612801,19.832100,19.064699,19.832100,19.544996,4431421
2019-02-15,19.822100,19.911800,19.343800,19.443399,19.161922,3560349
2019-02-18,19.383600,19.712500,19.244101,19.682600,19.397659,2656866
2019-02-19,19.712500,19.851999,19.543100,19.772301,19.486063,4948385
2019-02-20,19.732401,19.901899,19.274000,19.313900,19.034298,4208159
2019-02-21,19.453400,19.573000,19.024900,19.154400,18.877108,2777678
2019-02-22,19.293900,19.423500,18.965099,19.363701,19.083378,5248409
2019-02-25,19.433500,19.563000,18.905300,18.965099,18.690546,3649954
2019-02-26,18.985001,19.373699,18.965099,19.194300,18.916428,3598780
2019-02-27,19.084700,19.752399,18.915199,19.742399,19.456594,6299796
2019-02-28,19.602900,20.001499,19.383600,19.842100,19.554853,7447814
2019-03-01,19.832100,19.891899,19.533100,19.602900,19.319113,3990115
2019-03-06,null,null,null,null,null,null
2019-03-07,19.383600,19.443399,19.044800,19.293900,19.014585,3084324
2019-03-08,19.274000,19.782301,18.935200,19.732401,19.446741,3426793
2019-03-11,19.732401,20.360300,19.642700,20.210800,19.918213,3714876
2019-03-12,20.111099,20.141001,19.543100,19.732401,19.446741,3268754
2019-03-13,19.712500,20.031401,19.533100,19.772301,19.486063,4348337
2019-03-14,19.682600,19.772301,19.483299,19.552999,19.269938,2192180
2019-03-15,19.513201,19.702499,19.244101,19.662701,19.378050,4490322
2019-03-18,19.862000,19.862000,19.463400,19.523199,19.240568,4693716
2019-03-19,19.662701,19.792200,19.433500,19.772301,19.486063,6056366
2019-03-20,19.682600,19.712500,19.284000,19.284000,19.004831,4763053
2019-03-21,19.234100,19.284000,17.848900,18.207701,17.944113,20569690
2019-03-22,17.789101,17.838900,16.732700,16.732700,16.490465,16698480
2019-03-25,16.941999,17.201099,16.204500,16.433701,16.195795,9604473
2019-03-26,16.722700,16.772600,16.443701,16.493500,16.254730,11184665
2019-03-27,16.334101,16.473600,15.736100,15.736100,15.508294,14076633
2019-03-28,15.776000,16.244400,15.267700,16.114799,15.881510,12882559
2019-03-29,16.373899,16.842300,16.015200,16.712799,16.470852,10730315
2019-04-01,16.832399,17.061600,16.573299,16.952000,16.706591,7649703
2019-04-02,17.061600,17.131300,16.463600,16.722700,16.480610,4395298
2019-04-03,16.842300,16.892200,16.453699,16.453699,16.215504,7067014
2019-04-04,16.463600,16.872200,16.344000,16.653000,16.411919,3930010
2019-04-05,16.812401,16.981899,16.443701,16.643000,16.402063,3836491
2019-04-08,16.662901,16.732700,15.985300,16.035101,15.802965,6402748
2019-04-09,16.045099,16.124800,15.496900,15.636500,15.410135,11438732
2019-04-10,15.706200,15.776000,15.347500,15.347500,15.125319,6426027
2019-04-11,15.347500,15.616500,14.988700,15.496900,15.272555,7803628
2019-04-12,15.327500,15.487000,14.859100,15.198000,14.977983,11249286
2019-04-15,15.397300,15.407200,15.008600,15.247800,15.027062,5864912
2019-04-16,15.247800,15.347500,14.978700,15.128200,14.909193,4867308
2019-04-17,15.158100,15.267700,14.619900,14.909000,14.693167,10085615
2019-04-18,15.038500,15.526800,14.958800,15.138200,14.919048,8331429
2019-04-22,15.207900,15.496900,15.108300,15.387300,15.164542,10122340
2019-04-23,15.586600,15.636500,15.098300,15.158100,14.938661,7935177
2019-04-24,15.267700,15.267700,14.749500,14.899000,14.683311,6510616
2019-04-25,14.869100,15.317600,14.759500,15.317600,15.095851,9561426
2019-04-26,15.357400,15.477000,15.207900,15.387300,15.164542,4524639
2019-04-29,15.487000,15.546800,15.158100,15.407200,15.184155,3795852
2019-04-30,15.496900,15.785900,15.257800,15.666400,15.439602,8476925
2019-05-02,15.636500,15.666400,15.407200,15.506900,15.282411,2906417
2019-05-03,15.616500,15.776000,15.447100,15.646400,15.419892,4219799
2019-05-06,15.447100,15.596600,15.347500,15.526800,15.302024,3108005
2019-05-07,15.437100,15.457100,15.028500,15.028500,14.810937,5237471
2019-05-08,15.048500,15.506900,15.048500,15.247800,15.027062,6064794
2019-05-09,15.347500,15.696300,15.028500,15.696300,15.469069,6693239
2019-05-10,15.347500,15.447100,14.958800,15.108300,14.889582,13141041
2019-05-13,14.968700,14.978700,14.619900,14.849200,14.634233,8371165
2019-05-14,14.978700,15.078400,14.849200,15.048500,14.830647,6276417
2019-05-15,14.849200,15.098300,14.709600,15.068400,14.850259,4051324
2019-05-16,14.958800,14.998600,14.540200,14.699700,14.486897,9128449
2019-05-17,14.659800,15.098300,14.530200,14.530200,14.319851,4697730
2019-05-20,14.649800,15.467000,14.610000,15.247800,15.027062,5498964
2019-05-21,15.247800,15.526800,15.058400,15.496900,15.272555,5754636
2019-05-22,15.447100,15.496900,15.227900,15.317600,15.095851,3157273
2019-05-23,15.148100,15.327500,14.948800,15.048500,14.830647,4488917
2019-05-24,15.108300,15.138200,14.889000,15.048500,14.830647,5047925
2019-05-27,15.198000,15.397300,15.018600,15.237800,15.017207,2293225
2019-05-28,15.347500,15.676300,15.237800,15.636500,15.410135,6971488
2019-05-29,15.516900,16.124800,15.467000,16.124800,15.891365,5221015
2019-05-30,16.154699,16.433701,15.915500,16.364000,16.127106,5049229
2019-05-31,16.324100,16.473600,15.875600,16.084900,15.852044,6002181
2019-06-03,16.144699,16.314100,15.516900,15.666400,15.439602,4722013
2019-06-04,15.746100,15.885600,15.596600,15.795900,15.567227,2396878
2019-06-05,15.845700,16.084900,15.317600,15.387300,15.164542,3541585
2019-06-06,15.546800,15.696300,15.257800,15.477000,15.252944,2329549
2019-06-07,15.546800,15.995200,15.397300,15.845700,15.616307,2539264
2019-06-10,15.795900,16.194500,15.746100,16.174601,15.940447,2212048
2019-06-11,16.214500,16.284201,15.905500,16.035101,15.802965,3199517
2019-06-12,15.975300,15.985300,15.666400,15.726200,15.498536,3672832
2019-06-13,15.845700,16.234400,15.845700,16.035101,15.802965,3852345
2019-06-14,15.985300,16.134800,15.686300,16.025101,15.793110,3285611
2019-06-17,15.995200,16.134800,15.845700,15.845700,15.616307,3136703
2019-06-18,15.905500,16.084900,15.855700,15.925500,15.694951,3187978
2019-06-19,15.955400,16.184601,15.726200,16.144699,15.910975,4744389
2019-06-21,16.184601,16.513500,16.184601,16.513500,16.274441,5445682
2019-06-24,16.523399,16.742701,16.403799,16.493500,16.254730,4400917
2019-06-25,16.653000,16.672899,16.045099,16.065001,15.832433,3332170
2019-06-26,16.194500,16.383900,16.084900,16.264299,16.028847,2634790
2019-06-27,16.065001,16.383900,15.925500,16.334101,16.097635,2938928
2019-06-28,16.493500,16.573299,16.354000,16.413799,16.176180,2911535
2019-07-01,16.543400,16.593201,15.945400,15.945400,15.714563,5786344
2019-07-02,16.005199,16.084900,15.666400,15.845700,15.616307,3362875
2019-07-03,15.855700,16.005199,15.566700,15.845700,15.616307,4117550
2019-07-04,15.995200,16.443701,15.925500,16.324100,16.087780,4484502
2019-07-05,16.344000,16.672899,16.184601,16.563299,16.323515,3260224
2019-07-08,16.563299,16.643000,16.393900,16.632999,16.392208,3308188
2019-07-10,16.752600,17.330700,16.742701,17.320700,17.069952,8730691
2019-07-11,17.320700,17.520000,17.051600,17.191099,16.942228,5548533
2019-07-12,17.340599,17.420401,16.902100,16.952000,16.706591,4948485
2019-07-15,16.941999,17.061600,16.603100,16.742701,16.500320,3622460
2019-07-16,16.772600,16.782499,16.393900,16.403799,16.166325,3332170
2019-07-17,16.752600,17.031700,16.523399,17.001801,16.755672,4448278
2019-07-18,17.061600,17.440300,17.061600,17.440300,17.187822,6673672
2019-07-19,17.460199,17.549900,17.011801,17.111401,16.863684,3949978
2019-07-22,17.081499,17.250900,16.653000,16.961901,16.716347,3838297
2019-07-23,16.842300,17.011801,16.662901,16.712799,16.470852,3083622
2019-07-24,16.832399,17.011801,16.732700,16.822399,16.578865,2472537
2019-07-25,16.842300,16.931999,16.593201,16.802500,16.559256,2848821
2019-07-26,16.812401,17.270901,16.762600,17.151300,16.903006,3411741
2019-07-29,17.021700,17.440300,17.021700,17.440300,17.187822,3209250
2019-07-30,17.270901,17.510000,17.240999,17.370501,17.119032,2229106
2019-07-31,18.028299,18.187700,17.699400,18.088100,17.826246,10681448
2019-08-01,18.237600,19.054800,18.137899,18.795601,18.523502,13462939
2019-08-02,18.835501,19.004900,18.377100,18.875401,18.602146,4753319
2019-08-05,18.386999,18.526600,18.018299,18.137899,17.875322,3953891
2019-08-06,18.227600,18.327200,17.779100,18.287399,18.022659,5900634
2019-08-07,17.858900,18.018299,17.500099,17.848900,17.590508,5275501
2019-08-08,17.848900,18.088100,17.759199,17.938601,17.678909,7143877
2019-08-09,18.088100,19.393600,18.088100,19.124500,18.847641,13273393
2019-08-12,18.805599,18.995001,18.476700,18.586399,18.317329,4592069
2019-08-13,18.297300,18.985001,18.297300,18.596300,18.327087,5615762
2019-08-14,18.486700,18.486700,17.779100,17.799101,17.541430,9587314
2019-08-15,17.749201,18.207701,17.350599,17.569799,17.315447,5028057
2019-08-16,17.838900,18.058201,17.370501,17.918600,17.659199,4161299
2019-08-19,18.137899,18.317301,17.490101,17.689400,17.433315,3961818
2019-08-20,17.340599,18.108000,16.961901,17.809000,17.551184,8572752
2019-08-21,18.038200,18.217600,17.569799,17.729300,17.472637,4675253
2019-08-22,17.739300,17.799101,17.181200,17.181200,16.932474,3662597
2019-08-23,17.011801,17.290800,16.563299,16.593201,16.352987,4545209
2019-08-26,16.762600,17.031700,16.453699,16.543400,16.303905,4369309
2019-08-27,16.742701,17.011801,16.354000,16.892200,16.647657,7107854
2019-08-28,16.832399,17.191099,16.692801,17.171200,16.922617,2519798
2019-08-29,17.270901,18.058201,17.051600,17.948500,17.688663,4508584
2019-08-30,18.347200,18.845501,18.237600,18.666100,18.395876,9706822
2019-09-02,18.666100,18.825500,18.456800,18.536501,18.268152,3150651
2019-09-03,18.596300,19.204201,18.396999,18.566401,18.297621,5523849
2019-09-04,18.885300,19.084700,18.705900,18.975000,18.700306,3999046
2019-09-05,19.034800,19.293900,18.865400,18.915199,18.641371,3738055
2019-09-06,18.905300,19.104601,18.606300,18.686001,18.415487,2706033
2019-09-09,18.745800,19.004900,18.287399,18.386999,18.120815,3420572
2019-09-10,17.779100,18.118000,17.669500,17.799101,17.541430,7484338
2019-09-11,18.098000,18.905300,17.968500,18.725901,18.454811,4933334
2019-09-12,18.865400,18.995001,18.586399,18.795601,18.523502,3020506
2019-09-13,18.705900,18.785700,18.307301,18.377100,18.111059,3052917
2019-09-16,18.377100,18.735800,18.018299,18.616301,18.346798,2012868
2019-09-17,18.386999,19.084700,18.386999,19.084700,18.808416,3152256
2019-09-18,19.014900,19.244101,18.895300,19.084700,18.808416,3545498
2019-09-19,19.343800,19.732401,19.293900,19.602900,19.319113,5997866
2019-09-20,19.702499,19.772301,19.373699,19.632799,19.348581,6539213
2019-09-23,19.533100,19.612801,19.373699,19.483299,19.201246,1897976
2019-09-24,19.632799,19.921801,19.453400,19.752399,19.466450,4777703
2019-09-25,19.742399,19.971600,19.582899,19.971600,19.682478,5238876
